site,block,id.plot,species,seedlings_survival,transmitted_light,ground_vegetation_treatment,dds,year
VH,4,VH4V,Quercus.petraea,1,19.02,V,695.9091362,2010
VH,4,VH4V,Pinus.uncinata,0,19.02,V,695.9091362,2010
VH,4,VH4V,Pinus.uncinata,0,19.02,V,695.9091362,2010
VH,4,VH4V,Quercus.petraea,0,19.02,V,695.9091362,2010
VH,5,VH5NV,Abies.alba,1,98.99,NV,695.9091362,2010
VH,5,VH5NV,Quercus.petraea,1,98.99,NV,695.9091362,2010
VH,5,VH5NV,Abies.alba,0,98.99,NV,695.9091362,2010
VH,5,VH5NV,Abies.alba,0,98.99,NV,695.9091362,2010
VH,5,VH5NV,Pinus.uncinata,0,98.99,NV,695.9091362,2010
VH,5,VH5NV,Abies.alba,0,98.99,NV,695.9091362,2010
VH,5,VH5NV,Larix.decidua,0,98.99,NV,695.9091362,2010
VH,5,VH5NV,Quercus.petraea,1,98.99,NV,695.9091362,2010
VH,5,VH5NV,Pinus.uncinata,1,98.99,NV,695.9091362,2010
VH,5,VH5NV,Abies.alba,0,98.99,NV,695.9091362,2010
VH,5,VH5NV,Larix.decidua,0,98.99,NV,695.9091362,2010
VH,5,VH5NV,Abies.alba,0,98.99,NV,695.9091362,2010
VH,5,VH5NV,Abies.alba,1,98.99,NV,695.9091362,2010
VH,5,VH5NV,Pinus.uncinata,0,98.99,NV,695.9091362,2010
VH,5,VH5NV,Abies.alba,0,98.99,NV,695.9091362,2010
VH,5,VH5V,Larix.decidua,0,99.045,V,695.9091362,2010
VH,5,VH5V,Quercus.petraea,1,99.045,V,695.9091362,2010
VH,5,VH5V,Pinus.uncinata,1,99.045,V,695.9091362,2010
VH,5,VH5V,Abies.alba,0,99.045,V,695.9091362,2010
VH,5,VH5V,Larix.decidua,0,99.045,V,695.9091362,2010
VH,5,VH5V,Larix.decidua,0,99.045,V,695.9091362,2010
VH,5,VH5V,Larix.decidua,0,99.045,V,695.9091362,2010
VH,5,VH5V,Pinus.uncinata,0,99.045,V,695.9091362,2010
VH,5,VH5V,Abies.alba,1,99.045,V,695.9091362,2010
VH,5,VH5V,Pinus.uncinata,1,99.045,V,695.9091362,2010
VH,5,VH5V,Abies.alba,1,99.045,V,695.9091362,2010
VH,5,VH5V,Pinus.uncinata,1,99.045,V,695.9091362,2010
VH,6,VH6NV,Quercus.petraea,1,34.095,NV,695.9091362,2010
VH,6,VH6NV,Larix.decidua,0,34.095,NV,695.9091362,2010
VH,6,VH6NV,Larix.decidua,1,34.095,NV,695.9091362,2010
VH,6,VH6NV,Larix.decidua,1,34.095,NV,695.9091362,2010
VH,6,VH6NV,Abies.alba,1,34.095,NV,695.9091362,2010
VH,6,VH6NV,Quercus.petraea,1,34.095,NV,695.9091362,2010
VH,6,VH6NV,Quercus.petraea,1,34.095,NV,695.9091362,2010
VH,6,VH6NV,Larix.decidua,1,34.095,NV,695.9091362,2010
VH,6,VH6NV,Fagus.sylvatica,0,34.095,NV,695.9091362,2010
VH,6,VH6NV,Quercus.petraea,1,34.095,NV,695.9091362,2010
VH,6,VH6NV,Pinus.uncinata,1,34.095,NV,695.9091362,2010
VH,6,VH6NV,Fagus.sylvatica,0,34.095,NV,695.9091362,2010
VH,6,VH6NV,Quercus.petraea,1,34.095,NV,695.9091362,2010
VH,6,VH6NV,Pinus.uncinata,1,34.095,NV,695.9091362,2010
VH,6,VH6NV,Quercus.petraea,1,34.095,NV,695.9091362,2010
VH,6,VH6NV,Fagus.sylvatica,1,34.095,NV,695.9091362,2010
VH,6,VH6NV,Abies.alba,1,34.095,NV,695.9091362,2010
VH,6,VH6NV,Quercus.petraea,1,34.095,NV,695.9091362,2010
VH,6,VH6NV,Pinus.uncinata,0,34.095,NV,695.9091362,2010
VH,6,VH6NV,Quercus.petraea,1,34.095,NV,695.9091362,2010
VH,6,VH6NV,Abies.alba,0,34.095,NV,695.9091362,2010
VH,6,VH6NV,Pinus.uncinata,0,34.095,NV,695.9091362,2010
VH,6,VH6NV,Abies.alba,0,34.095,NV,695.9091362,2010
VH,6,VH6NV,Quercus.petraea,1,34.095,NV,695.9091362,2010
VH,6,VH6NV,Quercus.petraea,1,34.095,NV,695.9091362,2010
VH,6,VH6NV,Pinus.uncinata,0,34.095,NV,695.9091362,2010
VH,6,VH6NV,Pinus.uncinata,1,34.095,NV,695.9091362,2010
VH,6,VH6NV,Fagus.sylvatica,1,34.095,NV,695.9091362,2010
VH,6,VH6NV,Fagus.sylvatica,1,34.095,NV,695.9091362,2010
VH,6,VH6NV,Pinus.uncinata,1,34.095,NV,695.9091362,2010
VH,6,VH6NV,Abies.alba,0,34.095,NV,695.9091362,2010
VH,6,VH6V,Pinus.uncinata,0,11.955,V,695.9091362,2010
VH,6,VH6V,Larix.decidua,0,11.955,V,695.9091362,2010
VH,6,VH6V,Pinus.uncinata,0,11.955,V,695.9091362,2010
VH,6,VH6V,Abies.alba,0,11.955,V,695.9091362,2010
VH,6,VH6V,Abies.alba,1,11.955,V,695.9091362,2010
VH,6,VH6V,Quercus.petraea,1,11.955,V,695.9091362,2010
VH,6,VH6V,Quercus.petraea,1,11.955,V,695.9091362,2010
VH,6,VH6V,Abies.alba,1,11.955,V,695.9091362,2010
VH,6,VH6V,Pinus.uncinata,0,11.955,V,695.9091362,2010
VH,6,VH6V,Quercus.petraea,1,11.955,V,695.9091362,2010
VH,6,VH6V,Larix.decidua,0,11.955,V,695.9091362,2010
VH,6,VH6V,Quercus.petraea,1,11.955,V,695.9091362,2010
VH,6,VH6V,Pinus.uncinata,1,11.955,V,695.9091362,2010
VH,6,VH6V,Pinus.uncinata,1,11.955,V,695.9091362,2010
VH,6,VH6V,Pinus.uncinata,0,11.955,V,695.9091362,2010
VH,6,VH6V,Quercus.petraea,1,11.955,V,695.9091362,2010
VH,6,VH6V,Pinus.uncinata,0,11.955,V,695.9091362,2010
VH,6,VH6V,Pinus.uncinata,0,11.955,V,695.9091362,2010
VH,6,VH6V,Abies.alba,1,11.955,V,695.9091362,2010
VH,6,VH6V,Pinus.uncinata,1,11.955,V,695.9091362,2010
VH,6,VH6V,Quercus.petraea,1,11.955,V,695.9091362,2010
VH,6,VH6V,Quercus.petraea,1,11.955,V,695.9091362,2010
GB,1,GB1NV,Pinus.uncinata,0,69.665,NV,1350.411563,2010
GB,1,GB1NV,Pinus.uncinata,0,69.665,NV,1350.411563,2010
GB,1,GB1NV,Pinus.uncinata,0,69.665,NV,1350.411563,2010
GB,1,GB1NV,Quercus.petraea,1,69.665,NV,1350.411563,2010
GB,1,GB1NV,Pinus.uncinata,0,69.665,NV,1350.411563,2010
GB,1,GB1NV,Pinus.uncinata,0,69.665,NV,1350.411563,2010
GB,1,GB1NV,Quercus.petraea,1,69.665,NV,1350.411563,2010
GB,1,GB1NV,Pinus.uncinata,0,69.665,NV,1350.411563,2010
GB,1,GB1NV,Abies.alba,0,69.665,NV,1350.411563,2010
GB,1,GB1NV,Pinus.uncinata,0,69.665,NV,1350.411563,2010
GB,1,GB1NV,Quercus.petraea,1,69.665,NV,1350.411563,2010
GB,1,GB1NV,Pinus.uncinata,0,69.665,NV,1350.411563,2010
GB,1,GB1NV,Quercus.petraea,1,69.665,NV,1350.411563,2010
GB,1,GB1NV,Pinus.uncinata,0,69.665,NV,1350.411563,2010
GB,1,GB1V,Quercus.petraea,1,65.945,V,1350.411563,2010
GB,1,GB1V,Quercus.petraea,1,65.945,V,1350.411563,2010
GB,1,GB1V,Quercus.petraea,1,65.945,V,1350.411563,2010
GB,1,GB1V,Quercus.petraea,1,65.945,V,1350.411563,2010
GB,1,GB1V,Quercus.petraea,1,65.945,V,1350.411563,2010
GB,1,GB1V,Quercus.petraea,1,65.945,V,1350.411563,2010
GB,1,GB1V,Quercus.petraea,1,65.945,V,1350.411563,2010
GB,1,GB1V,Quercus.petraea,1,65.945,V,1350.411563,2010
GB,2,GB2NV,Pinus.uncinata,0,56.9325,NV,1350.411563,2010
GB,2,GB2NV,Abies.alba,0,56.9325,NV,1350.411563,2010
GB,2,GB2NV,Abies.alba,0,56.9325,NV,1350.411563,2010
GB,2,GB2NV,Abies.alba,0,56.9325,NV,1350.411563,2010
GB,2,GB2NV,Larix.decidua,0,56.9325,NV,1350.411563,2010
GB,2,GB2NV,Abies.alba,1,56.9325,NV,1350.411563,2010
GB,2,GB2NV,Pinus.uncinata,0,56.9325,NV,1350.411563,2010
GB,2,GB2NV,Abies.alba,0,56.9325,NV,1350.411563,2010
GB,2,GB2NV,Pinus.uncinata,0,56.9325,NV,1350.411563,2010
GB,2,GB2NV,Pinus.uncinata,0,56.9325,NV,1350.411563,2010
GB,2,GB2V,Pinus.uncinata,0,56.93,V,1350.411563,2010
GB,2,GB2V,Quercus.petraea,1,56.93,V,1350.411563,2010
GB,2,GB2V,Quercus.petraea,1,56.93,V,1350.411563,2010
GB,2,GB2V,Abies.alba,0,56.93,V,1350.411563,2010
GB,2,GB2V,Quercus.petraea,1,56.93,V,1350.411563,2010
GB,2,GB2V,Quercus.petraea,0,56.93,V,1350.411563,2010
GB,2,GB2V,Abies.alba,0,56.93,V,1350.411563,2010
GB,2,GB2V,Quercus.petraea,1,56.93,V,1350.411563,2010
GB,2,GB2V,Quercus.petraea,1,56.93,V,1350.411563,2010
GB,2,GB2V,Quercus.petraea,1,56.93,V,1350.411563,2010
GB,3,GB3NV,Larix.decidua,0,41.87,NV,1350.411563,2010
GB,3,GB3NV,Pinus.uncinata,0,41.87,NV,1350.411563,2010
GB,3,GB3NV,Abies.alba,1,41.87,NV,1350.411563,2010
GB,3,GB3V,Abies.alba,0,37.6925,V,1350.411563,2010
GB,3,GB3V,Quercus.petraea,1,37.6925,V,1350.411563,2010
GB,3,GB3V,Pinus.uncinata,0,37.6925,V,1350.411563,2010
GB,3,GB3V,Pinus.uncinata,0,37.6925,V,1350.411563,2010
GB,3,GB3V,Pinus.uncinata,0,37.6925,V,1350.411563,2010
GB,4,GB4NV,Quercus.petraea,1,28.8875,NV,1350.411563,2010
GB,4,GB4NV,Abies.alba,0,28.8875,NV,1350.411563,2010
GB,4,GB4NV,Abies.alba,1,28.8875,NV,1350.411563,2010
GB,4,GB4NV,Quercus.petraea,1,28.8875,NV,1350.411563,2010
GB,4,GB4V,Pinus.uncinata,0,29.1075,V,1350.411563,2010
GB,4,GB4V,Quercus.petraea,1,29.1075,V,1350.411563,2010
GB,4,GB4V,Quercus.petraea,1,29.1075,V,1350.411563,2010
GB,4,GB4V,Pinus.uncinata,0,29.1075,V,1350.411563,2010
GB,4,GB4V,Abies.alba,1,29.1075,V,1350.411563,2010
GB,4,GB4V,Pinus.uncinata,0,29.1075,V,1350.411563,2010
GB,4,GB4V,Quercus.petraea,1,29.1075,V,1350.411563,2010
GB,4,GB4V,Quercus.petraea,1,29.1075,V,1350.411563,2010
GB,4,GB4V,Quercus.petraea,1,29.1075,V,1350.411563,2010
GB,4,GB4V,Quercus.petraea,0,29.1075,V,1350.411563,2010
GB,4,GB4V,Abies.alba,1,29.1075,V,1350.411563,2010
GB,4,GB4V,Abies.alba,0,29.1075,V,1350.411563,2010
GB,4,GB4V,Pinus.uncinata,0,29.1075,V,1350.411563,2010
GB,4,GB4V,Quercus.petraea,1,29.1075,V,1350.411563,2010
GB,4,GB4V,Quercus.petraea,1,29.1075,V,1350.411563,2010
GB,5,GB5NV,Pinus.uncinata,0,49.0825,NV,1350.411563,2010
GB,5,GB5NV,Quercus.petraea,1,49.0825,NV,1350.411563,2010
GB,5,GB5NV,Pinus.uncinata,1,49.0825,NV,1350.411563,2010
GB,5,GB5NV,Abies.alba,1,49.0825,NV,1350.411563,2010
GB,5,GB5NV,Quercus.petraea,1,49.0825,NV,1350.411563,2010
GB,5,GB5NV,Abies.alba,1,49.0825,NV,1350.411563,2010
GB,5,GB5NV,Quercus.petraea,1,49.0825,NV,1350.411563,2010
GB,5,GB5NV,Quercus.petraea,1,49.0825,NV,1350.411563,2010
GB,5,GB5NV,Abies.alba,1,49.0825,NV,1350.411563,2010
GB,5,GB5NV,Abies.alba,0,49.0825,NV,1350.411563,2010
GB,5,GB5NV,Abies.alba,1,49.0825,NV,1350.411563,2010
GB,5,GB5NV,Quercus.petraea,1,49.0825,NV,1350.411563,2010
GB,5,GB5NV,Pinus.uncinata,1,49.0825,NV,1350.411563,2010
GB,5,GB5NV,Quercus.petraea,1,49.0825,NV,1350.411563,2010
GB,5,GB5NV,Quercus.petraea,1,49.0825,NV,1350.411563,2010
GB,5,GB5NV,Abies.alba,1,49.0825,NV,1350.411563,2010
GB,5,GB5NV,Abies.alba,0,49.0825,NV,1350.411563,2010
GB,5,GB5NV,Quercus.petraea,1,49.0825,NV,1350.411563,2010
GB,5,GB5NV,Abies.alba,1,49.0825,NV,1350.411563,2010
GB,5,GB5NV,Quercus.petraea,1,49.0825,NV,1350.411563,2010
GB,5,GB5V,Pinus.uncinata,0,46.705,V,1350.411563,2010
GB,5,GB5V,Quercus.petraea,1,46.705,V,1350.411563,2010
GB,5,GB5V,Pinus.uncinata,0,46.705,V,1350.411563,2010
GB,5,GB5V,Quercus.petraea,1,46.705,V,1350.411563,2010
GB,5,GB5V,Pinus.uncinata,0,46.705,V,1350.411563,2010
GB,5,GB5V,Abies.alba,1,46.705,V,1350.411563,2010
GB,5,GB5V,Pinus.uncinata,1,46.705,V,1350.411563,2010
GB,5,GB5V,Abies.alba,1,46.705,V,1350.411563,2010
GB,5,GB5V,Quercus.petraea,1,46.705,V,1350.411563,2010
GB,5,GB5V,Pinus.uncinata,0,46.705,V,1350.411563,2010
GB,5,GB5V,Quercus.petraea,0,46.705,V,1350.411563,2010
GB,5,GB5V,Quercus.petraea,1,46.705,V,1350.411563,2010
GB,5,GB5V,Abies.alba,1,46.705,V,1350.411563,2010
GB,5,GB5V,Quercus.petraea,1,46.705,V,1350.411563,2010
GB,5,GB5V,Quercus.petraea,1,46.705,V,1350.411563,2010
GB,5,GB5V,Quercus.petraea,1,46.705,V,1350.411563,2010
GB,5,GB5V,Pinus.uncinata,0,46.705,V,1350.411563,2010
GB,5,GB5V,Abies.alba,0,46.705,V,1350.411563,2010
GB,5,GB5V,Pinus.uncinata,0,46.705,V,1350.411563,2010
GB,5,GB5V,Quercus.petraea,1,46.705,V,1350.411563,2010
GB,5,GB5V,Quercus.petraea,1,46.705,V,1350.411563,2010
GB,5,GB5V,Quercus.petraea,1,46.705,V,1350.411563,2010
GB,5,GB5V,Pinus.uncinata,1,46.705,V,1350.411563,2010
GB,5,GB5V,Abies.alba,1,46.705,V,1350.411563,2010
GB,5,GB5V,Abies.alba,0,46.705,V,1350.411563,2010
GB,5,GB5V,Quercus.petraea,1,46.705,V,1350.411563,2010
GB,5,GB5V,Pinus.uncinata,0,46.705,V,1350.411563,2010
GB,5,GB5V,Abies.alba,1,46.705,V,1350.411563,2010
GB,5,GB5V,Quercus.petraea,1,46.705,V,1350.411563,2010
GB,5,GB5V,Abies.alba,0,46.705,V,1350.411563,2010
GB,6,GB6NV,Abies.alba,1,17.6325,NV,1350.411563,2010
GB,6,GB6NV,Abies.alba,1,17.6325,NV,1350.411563,2010
GB,6,GB6NV,Quercus.petraea,1,17.6325,NV,1350.411563,2010
GB,6,GB6NV,Quercus.petraea,1,17.6325,NV,1350.411563,2010
GB,6,GB6NV,Abies.alba,1,17.6325,NV,1350.411563,2010
GB,6,GB6NV,Larix.decidua,0,17.6325,NV,1350.411563,2010
GB,6,GB6NV,Quercus.petraea,1,17.6325,NV,1350.411563,2010
GB,6,GB6NV,Quercus.petraea,1,17.6325,NV,1350.411563,2010
GB,6,GB6NV,Quercus.petraea,1,17.6325,NV,1350.411563,2010
GB,6,GB6NV,Quercus.petraea,1,17.6325,NV,1350.411563,2010
GB,6,GB6NV,Quercus.petraea,1,17.6325,NV,1350.411563,2010
GB,6,GB6NV,Quercus.petraea,1,17.6325,NV,1350.411563,2010
GB,6,GB6NV,Abies.alba,1,17.6325,NV,1350.411563,2010
GB,6,GB6NV,Pinus.uncinata,0,17.6325,NV,1350.411563,2010
GB,6,GB6NV,Quercus.petraea,1,17.6325,NV,1350.411563,2010
GB,6,GB6NV,Quercus.petraea,1,17.6325,NV,1350.411563,2010
GB,6,GB6V,Quercus.petraea,1,16.115,V,1350.411563,2010
GB,6,GB6V,Abies.alba,0,16.115,V,1350.411563,2010
GB,6,GB6V,Quercus.petraea,1,16.115,V,1350.411563,2010
GB,6,GB6V,Pinus.uncinata,0,16.115,V,1350.411563,2010
GB,6,GB6V,Quercus.petraea,1,16.115,V,1350.411563,2010
GB,6,GB6V,Abies.alba,1,16.115,V,1350.411563,2010
GB,6,GB6V,Pinus.uncinata,0,16.115,V,1350.411563,2010
GB,6,GB6V,Quercus.petraea,1,16.115,V,1350.411563,2010
GB,6,GB6V,Pinus.uncinata,0,16.115,V,1350.411563,2010
GB,6,GB6V,Larix.decidua,0,16.115,V,1350.411563,2010
GB,6,GB6V,Quercus.petraea,1,16.115,V,1350.411563,2010
GB,6,GB6V,Abies.alba,1,16.115,V,1350.411563,2010
GB,6,GB6V,Larix.decidua,0,16.115,V,1350.411563,2010
GB,6,GB6V,Quercus.petraea,1,16.115,V,1350.411563,2010
GB,6,GB6V,Pinus.uncinata,0,16.115,V,1350.411563,2010
GB,6,GB6V,Pinus.uncinata,0,16.115,V,1350.411563,2010
GB,6,GB6V,Abies.alba,0,16.115,V,1350.411563,2010
GB,6,GB6V,Pinus.uncinata,0,16.115,V,1350.411563,2010
GB,6,GB6V,Abies.alba,0,16.115,V,1350.411563,2010
GB,6,GB6V,Quercus.petraea,1,16.115,V,1350.411563,2010
GB,6,GB6V,Abies.alba,1,16.115,V,1350.411563,2010
GB,6,GB6V,Pinus.uncinata,0,16.115,V,1350.411563,2010
GB,6,GB6V,Abies.alba,1,16.115,V,1350.411563,2010
GB,6,GB6V,Pinus.uncinata,0,16.115,V,1350.411563,2010
GB,6,GB6V,Abies.alba,1,16.115,V,1350.411563,2010
GH,1,GH1NV,Pinus.uncinata,1,81.975,NV,648.6848542,2010
GH,1,GH1NV,Abies.alba,1,81.975,NV,648.6848542,2010
GH,1,GH1NV,Abies.alba,1,81.975,NV,648.6848542,2010
GH,1,GH1NV,Pinus.uncinata,1,81.975,NV,648.6848542,2010
GH,1,GH1NV,Larix.decidua,1,81.975,NV,648.6848542,2010
GH,1,GH1NV,Abies.alba,0,81.975,NV,648.6848542,2010
GH,1,GH1NV,Larix.decidua,1,81.975,NV,648.6848542,2010
GH,1,GH1NV,Larix.decidua,1,81.975,NV,648.6848542,2010
GH,1,GH1NV,Quercus.petraea,1,81.975,NV,648.6848542,2010
GH,1,GH1NV,Pinus.uncinata,1,81.975,NV,648.6848542,2010
GH,1,GH1NV,Pinus.uncinata,1,81.975,NV,648.6848542,2010
GH,1,GH1NV,Abies.alba,1,81.975,NV,648.6848542,2010
GH,1,GH1NV,Larix.decidua,0,81.975,NV,648.6848542,2010
GH,1,GH1NV,Pinus.uncinata,1,81.975,NV,648.6848542,2010
GH,1,GH1NV,Larix.decidua,1,81.975,NV,648.6848542,2010
GH,1,GH1NV,Abies.alba,1,81.975,NV,648.6848542,2010
GH,1,GH1NV,Larix.decidua,1,81.975,NV,648.6848542,2010
GH,1,GH1NV,Pinus.uncinata,0,81.975,NV,648.6848542,2010
GH,1,GH1NV,Abies.alba,1,81.975,NV,648.6848542,2010
GH,1,GH1NV,Abies.alba,1,81.975,NV,648.6848542,2010
GH,1,GH1NV,Quercus.petraea,1,81.975,NV,648.6848542,2010
GH,1,GH1NV,Abies.alba,1,81.975,NV,648.6848542,2010
GH,1,GH1NV,Abies.alba,1,81.975,NV,648.6848542,2010
GH,1,GH1NV,Quercus.petraea,1,81.975,NV,648.6848542,2010
GH,1,GH1NV,Pinus.uncinata,1,81.975,NV,648.6848542,2010
GH,1,GH1NV,Quercus.petraea,1,81.975,NV,648.6848542,2010
GH,1,GH1NV,Quercus.petraea,1,81.975,NV,648.6848542,2010
GH,1,GH1NV,Quercus.petraea,1,81.975,NV,648.6848542,2010
GH,1,GH1NV,Pinus.uncinata,1,81.975,NV,648.6848542,2010
GH,1,GH1NV,Quercus.petraea,1,81.975,NV,648.6848542,2010
GH,1,GH1NV,Abies.alba,1,81.975,NV,648.6848542,2010
GH,1,GH1NV,Quercus.petraea,1,81.975,NV,648.6848542,2010
GH,1,GH1NV,Pinus.uncinata,1,81.975,NV,648.6848542,2010
GH,1,GH1NV,Pinus.uncinata,1,81.975,NV,648.6848542,2010
GH,1,GH1NV,Quercus.petraea,1,81.975,NV,648.6848542,2010
GH,1,GH1V,Quercus.petraea,1,85.82,V,648.6848542,2010
GH,1,GH1V,Quercus.petraea,1,85.82,V,648.6848542,2010
GH,1,GH1V,Quercus.petraea,1,85.82,V,648.6848542,2010
GH,1,GH1V,Quercus.petraea,1,85.82,V,648.6848542,2010
GH,1,GH1V,Pinus.uncinata,1,85.82,V,648.6848542,2010
GH,1,GH1V,Quercus.petraea,1,85.82,V,648.6848542,2010
GH,1,GH1V,Pinus.uncinata,1,85.82,V,648.6848542,2010
GH,1,GH1V,Quercus.petraea,1,85.82,V,648.6848542,2010
GH,1,GH1V,Quercus.petraea,1,85.82,V,648.6848542,2010
GH,1,GH1V,Pinus.uncinata,1,85.82,V,648.6848542,2010
GH,1,GH1V,Quercus.petraea,1,85.82,V,648.6848542,2010
GH,1,GH1V,Pinus.uncinata,1,85.82,V,648.6848542,2010
GH,2,GH2NV,Quercus.petraea,1,72.2025,NV,648.6848542,2010
GH,2,GH2NV,Quercus.petraea,1,72.2025,NV,648.6848542,2010
GH,2,GH2NV,Quercus.petraea,1,72.2025,NV,648.6848542,2010
GH,2,GH2NV,Quercus.petraea,1,72.2025,NV,648.6848542,2010
GH,2,GH2V,Quercus.petraea,1,72.3675,V,648.6848542,2010
GH,2,GH2V,Quercus.petraea,1,72.3675,V,648.6848542,2010
GH,2,GH2V,Quercus.petraea,1,72.3675,V,648.6848542,2010
GH,2,GH2V,Pinus.uncinata,1,72.3675,V,648.6848542,2010
GH,3,GH3NV,Quercus.petraea,1,38.1625,NV,648.6848542,2010
GH,3,GH3NV,Larix.decidua,0,38.1625,NV,648.6848542,2010
GH,3,GH3NV,Larix.decidua,0,38.1625,NV,648.6848542,2010
GH,3,GH3NV,Quercus.petraea,1,38.1625,NV,648.6848542,2010
GH,3,GH3NV,Larix.decidua,0,38.1625,NV,648.6848542,2010
GH,3,GH3NV,Pinus.uncinata,0,38.1625,NV,648.6848542,2010
GH,3,GH3NV,Pinus.uncinata,0,38.1625,NV,648.6848542,2010
GH,3,GH3NV,Quercus.petraea,1,38.1625,NV,648.6848542,2010
GH,3,GH3NV,Pinus.uncinata,1,38.1625,NV,648.6848542,2010
GH,3,GH3NV,Larix.decidua,0,38.1625,NV,648.6848542,2010
GH,3,GH3NV,Quercus.petraea,1,38.1625,NV,648.6848542,2010
GH,3,GH3NV,Pinus.uncinata,1,38.1625,NV,648.6848542,2010
GH,3,GH3NV,Pinus.uncinata,1,38.1625,NV,648.6848542,2010
GH,3,GH3NV,Quercus.petraea,1,38.1625,NV,648.6848542,2010
GH,3,GH3NV,Quercus.petraea,1,38.1625,NV,648.6848542,2010
GH,3,GH3NV,Abies.alba,1,38.1625,NV,648.6848542,2010
GH,3,GH3NV,Pinus.uncinata,1,38.1625,NV,648.6848542,2010
GH,3,GH3NV,Pinus.uncinata,0,38.1625,NV,648.6848542,2010
GH,3,GH3NV,Quercus.petraea,1,38.1625,NV,648.6848542,2010
GH,3,GH3NV,Pinus.uncinata,0,38.1625,NV,648.6848542,2010
GH,3,GH3NV,Quercus.petraea,1,38.1625,NV,648.6848542,2010
GH,3,GH3NV,Quercus.petraea,1,38.1625,NV,648.6848542,2010
GH,3,GH3NV,Abies.alba,1,38.1625,NV,648.6848542,2010
GH,3,GH3NV,Quercus.petraea,1,38.1625,NV,648.6848542,2010
GH,3,GH3NV,Pinus.uncinata,0,38.1625,NV,648.6848542,2010
GH,3,GH3NV,Pinus.uncinata,0,38.1625,NV,648.6848542,2010
GH,3,GH3NV,Quercus.petraea,1,38.1625,NV,648.6848542,2010
GH,3,GH3NV,Abies.alba,0,38.1625,NV,648.6848542,2010
GH,3,GH3NV,Pinus.uncinata,1,38.1625,NV,648.6848542,2010
GH,3,GH3NV,Quercus.petraea,1,38.1625,NV,648.6848542,2010
GH,3,GH3NV,Quercus.petraea,1,38.1625,NV,648.6848542,2010
GH,3,GH3NV,Pinus.uncinata,0,38.1625,NV,648.6848542,2010
GH,3,GH3NV,Quercus.petraea,1,38.1625,NV,648.6848542,2010
GH,3,GH3NV,Pinus.uncinata,0,38.1625,NV,648.6848542,2010
GH,3,GH3V,Larix.decidua,0,36.4275,V,648.6848542,2010
GH,3,GH3V,Pinus.uncinata,0,36.4275,V,648.6848542,2010
GH,3,GH3V,Larix.decidua,0,36.4275,V,648.6848542,2010
GH,3,GH3V,Pinus.uncinata,0,36.4275,V,648.6848542,2010
GH,3,GH3V,Quercus.petraea,1,36.4275,V,648.6848542,2010
GH,3,GH3V,Larix.decidua,0,36.4275,V,648.6848542,2010
GH,3,GH3V,Pinus.uncinata,0,36.4275,V,648.6848542,2010
GH,3,GH3V,Larix.decidua,0,36.4275,V,648.6848542,2010
GH,3,GH3V,Abies.alba,1,36.4275,V,648.6848542,2010
GH,3,GH3V,Pinus.uncinata,0,36.4275,V,648.6848542,2010
GH,3,GH3V,Quercus.petraea,1,36.4275,V,648.6848542,2010
GH,3,GH3V,Larix.decidua,0,36.4275,V,648.6848542,2010
GH,3,GH3V,Larix.decidua,0,36.4275,V,648.6848542,2010
GH,3,GH3V,Pinus.uncinata,0,36.4275,V,648.6848542,2010
GH,3,GH3V,Quercus.petraea,1,36.4275,V,648.6848542,2010
GH,3,GH3V,Pinus.uncinata,0,36.4275,V,648.6848542,2010
GH,3,GH3V,Larix.decidua,0,36.4275,V,648.6848542,2010
GH,3,GH3V,Larix.decidua,1,36.4275,V,648.6848542,2010
GH,3,GH3V,Pinus.uncinata,0,36.4275,V,648.6848542,2010
GH,3,GH3V,Larix.decidua,1,36.4275,V,648.6848542,2010
GH,3,GH3V,Pinus.uncinata,0,36.4275,V,648.6848542,2010
GH,3,GH3V,Pinus.uncinata,0,36.4275,V,648.6848542,2010
GH,3,GH3V,Abies.alba,1,36.4275,V,648.6848542,2010
GH,3,GH3V,Pinus.uncinata,0,36.4275,V,648.6848542,2010
GH,3,GH3V,Abies.alba,0,36.4275,V,648.6848542,2010
GH,3,GH3V,Pinus.uncinata,0,36.4275,V,648.6848542,2010
GH,3,GH3V,Quercus.petraea,1,36.4275,V,648.6848542,2010
GH,3,GH3V,Pinus.uncinata,0,36.4275,V,648.6848542,2010
GH,3,GH3V,Pinus.uncinata,0,36.4275,V,648.6848542,2010
GH,3,GH3V,Pinus.uncinata,1,36.4275,V,648.6848542,2010
GH,3,GH3V,Pinus.uncinata,0,36.4275,V,648.6848542,2010
GH,3,GH3V,Quercus.petraea,1,36.4275,V,648.6848542,2010
GH,3,GH3V,Pinus.uncinata,0,36.4275,V,648.6848542,2010
GH,3,GH3V,Quercus.petraea,1,36.4275,V,648.6848542,2010
GH,4,GH4NV,Larix.decidua,1,22.7875,NV,648.6848542,2010
GH,4,GH4NV,Abies.alba,1,22.7875,NV,648.6848542,2010
GH,4,GH4NV,Larix.decidua,0,22.7875,NV,648.6848542,2010
GH,4,GH4NV,Pinus.uncinata,1,22.7875,NV,648.6848542,2010
GH,4,GH4NV,Quercus.petraea,1,22.7875,NV,648.6848542,2010
GH,4,GH4NV,Larix.decidua,0,22.7875,NV,648.6848542,2010
GH,4,GH4NV,Pinus.uncinata,0,22.7875,NV,648.6848542,2010
